date,convenience_store,store,name,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total
26/03/2014,,2624,Hy-vee #2 / Dubuque,2395 NW ARTERIAL RD,DUBUQUE,52002,"2395 NW ARTERIAL RD
DUBUQUE 52002
(42.51622670900008, -90.741060214999948)",31,Dubuque,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33700,Pinnacle Peachberry Cobbler Mini,4,600,5.64,8.46,2,16.92
08/01/2014,,2624,Hy-vee #2 / Dubuque,2395 NW ARTERIAL RD,DUBUQUE,52002,"2395 NW ARTERIAL RD
DUBUQUE 52002
(42.51622670900008, -90.741060214999948)",31,Dubuque,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
08/01/2014,,2624,Hy-vee #2 / Dubuque,2395 NW ARTERIAL RD,DUBUQUE,52002,"2395 NW ARTERIAL RD
DUBUQUE 52002
(42.51622670900008, -90.741060214999948)",31,Dubuque,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
05/11/2014,,2624,Hy-Vee #2 / Dubuque,2395 NW ARTERIAL RD,DUBUQUE,52002,"2395 NW ARTERIAL RD
DUBUQUE 52002
(42.51622670900008, -90.741060214999948)",31,Dubuque,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
23/04/2014,,2624,Hy-Vee #2 / Dubuque,2395 NW ARTERIAL RD,DUBUQUE,52002,"2395 NW ARTERIAL RD
DUBUQUE 52002
(42.51622670900008, -90.741060214999948)",31,Dubuque,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
23/07/2014,,2625,Hy-Vee Wine and Spirits #2,3301 W KIMBERLY RD,DAVENPORT,52804,"3301 W KIMBERLY RD
DAVENPORT 52804
(41.560124034000069, -90.62359906599994)",82,Scott,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,64761,Ciroc Red Berry Mini,4,750,26.1,39.15,1,39.15
12/03/2014,,2625,Hy-vee Wine and Spirits #2,3301 W KIMBERLY RD,DAVENPORT,52804,"3301 W KIMBERLY RD
DAVENPORT 52804
(41.560124034000069, -90.62359906599994)",82,Scott,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,35,Bacardi U.S.A. Inc.,66835,St. Germain Mini,4,600,27.25,40.88,1,40.88
18/03/2014,,2625,Hy-vee Wine and Spirits #2,3301 W KIMBERLY RD,DAVENPORT,52804,"3301 W KIMBERLY RD
DAVENPORT 52804
(41.560124034000069, -90.62359906599994)",82,Scott,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
11/09/2014,,2627,Hy-Vee Wine and Spirits #1,3424 MARTIN LUTHER KING JR PKW,DES MOINES,50310,"3424 MARTIN LUTHER KING JR PKW
DES MOINES 50310
(41.626530437000042, -93.651166734999947)",77,Polk,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,64570,Ciroc Pineapple Mini,4,750,26.1,39.15,4,156.6
30/01/2014,,2627,Hy-vee Wine and Spirits #1,3424 MARTIN LUTHER KING JR PKW,DES MOINES,50310,"3424 MARTIN LUTHER KING JR PKW
DES MOINES 50310
(41.626530437000042, -93.651166734999947)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,2,75.76
03/02/2014,,2629,Hy-vee Food Store #2/ Cou,1745 MADISON AVE,COUNCIL BLUFFS,51503,"1745 MADISON AVE
COUNCIL BLUFFS 51503
(41.243530364000037, -95.826614363999965)",78,Pottawattamie,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33700,Pinnacle Peachberry Cobbler Mini,4,600,5.64,8.46,4,33.84
31/03/2014,,2629,Hy-vee Food Store #2 / Council Bluff,1745 MADISON AVE,COUNCIL BLUFFS,51503,"1745 MADISON AVE
COUNCIL BLUFFS 51503
(41.243530364000037, -95.826614363999965)",78,Pottawattamie,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33703,Pinnacle Pecan Pie Mini,4,600,5.64,8.46,2,16.92
06/01/2014,,2629,Hy-vee Food Store #2/ Cou,1745 MADISON AVE,COUNCIL BLUFFS,51503,"1745 MADISON AVE
COUNCIL BLUFFS 51503
(41.243530364000037, -95.826614363999965)",78,Pottawattamie,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33749,Pinnacle Caramel Apple Mini,4,600,5.64,8.46,2,16.92
17/02/2014,,2629,Hy-vee Food Store #2/ Cou,1745 MADISON AVE,COUNCIL BLUFFS,51503,"1745 MADISON AVE
COUNCIL BLUFFS 51503
(41.243530364000037, -95.826614363999965)",78,Pottawattamie,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33749,Pinnacle Caramel Apple Mini,4,600,5.64,8.46,2,16.92
31/03/2014,,2629,Hy-vee Food Store #2 / Council Bluff,1745 MADISON AVE,COUNCIL BLUFFS,51503,"1745 MADISON AVE
COUNCIL BLUFFS 51503
(41.243530364000037, -95.826614363999965)",78,Pottawattamie,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33749,Pinnacle Caramel Apple Mini,4,600,5.64,8.46,2,16.92
10/03/2014,,2629,Hy-vee Food Store #2 / Council Bluff,1745 MADISON AVE,COUNCIL BLUFFS,51503,"1745 MADISON AVE
COUNCIL BLUFFS 51503
(41.243530364000037, -95.826614363999965)",78,Pottawattamie,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36164,Pinnacle Salted Caramel Mini,4,600,5.64,8.46,2,16.92
03/03/2014,,2629,Hy-vee Food Store #2 / Council Bluff,1745 MADISON AVE,COUNCIL BLUFFS,51503,"1745 MADISON AVE
COUNCIL BLUFFS 51503
(41.243530364000037, -95.826614363999965)",78,Pottawattamie,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36164,Pinnacle Salted Caramel Mini,4,600,5.64,8.46,4,33.84
03/02/2014,,2629,Hy-vee Food Store #2/ Cou,1745 MADISON AVE,COUNCIL BLUFFS,51503,"1745 MADISON AVE
COUNCIL BLUFFS 51503
(41.243530364000037, -95.826614363999965)",78,Pottawattamie,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36164,Pinnacle Salted Caramel Mini,4,600,5.64,8.46,4,33.84
24/03/2014,,2629,Hy-vee Food Store #2 / Council Bluff,1745 MADISON AVE,COUNCIL BLUFFS,51503,"1745 MADISON AVE
COUNCIL BLUFFS 51503
(41.243530364000037, -95.826614363999965)",78,Pottawattamie,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
03/11/2014,,2630,Hy-Vee Drugstore #2 / WDM,1010  60TH ST,WEST DES MOINES,50266,"1010 60TH ST
WEST DES MOINES 50266
(41.585180708000053, -93.790586935999954)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,3,113.64
10/02/2014,,2633,Hy-vee #3 / Bdi / Des Moi,3221 SE 14TH ST,DES MOINES,50320,"3221 SE 14TH ST
DES MOINES 50320
(41.554070252000031, -93.596763915999986)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
12/02/2015,,2635,Hy-Vee #4 / Davenport,4064 E 53RD ST,DAVENPORT,52807,"4064 E 53RD ST
DAVENPORT 52807
(41.57496803500004, -90.51393071199999)",82,Scott,1062310,SPICED RUM,395,Proximo,46502,Kraken Black Spiced Mini,4,750,10.75,16.13,1,16.13
21/05/2014,,2635,Hy-Vee #4 / Davenport,4064 E 53RD ST,DAVENPORT,52807,"4064 E 53RD ST
DAVENPORT 52807
(41.57496803500004, -90.51393071199999)",82,Scott,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
04/12/2014,,2635,Hy-Vee #4 / Davenport,4064 E 53RD ST,DAVENPORT,52807,"4064 E 53RD ST
DAVENPORT 52807
(41.57496803500004, -90.51393071199999)",82,Scott,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,4,151.52
29/01/2014,,2637,Hy-vee #5 / Davenport,2351 W LOCUST,DAVENPORT,52804,"2351 W LOCUST
DAVENPORT 52804
(41.538175398000078, -90.611934177999956)",82,Scott,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33700,Pinnacle Peachberry Cobbler Mini,4,600,5.64,8.46,2,16.92
19/02/2014,,2637,Hy-vee #5 / Davenport,2351 W LOCUST,DAVENPORT,52804,"2351 W LOCUST
DAVENPORT 52804
(41.538175398000078, -90.611934177999956)",82,Scott,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
22/01/2014,,2638,Hy-vee Wine and Spirits / C,5925 UNIVERSITY AVE STE A,CEDAR FALLS,50613,"5925 UNIVERSITY AVE STE A
CEDAR FALLS 50613
(42.51276180800005, -92.429380295999977)",7,Black Hawk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
17/03/2014,,2641,Hy-vee Drugstore / Council Bluffs,757 W BROADWAY,COUNCIL BLUFFS,51501,"757 W BROADWAY
COUNCIL BLUFFS 51501
(41.261663631000033, -95.855018710999957)",78,Pottawattamie,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36014,Pinnacle Peach Mini,4,600,5.64,8.46,4,33.84
10/02/2014,,2641,Hy-vee Drugstore / Counci,757 W BROADWAY,COUNCIL BLUFFS,51501,"757 W BROADWAY
COUNCIL BLUFFS 51501
(41.261663631000033, -95.855018710999957)",78,Pottawattamie,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36164,Pinnacle Salted Caramel Mini,4,600,5.64,8.46,2,16.92
19/03/2014,,2642,Hy-vee Wine and Spirits / P,512 E OSKALOOSA,PELLA,50219,"512 E OSKALOOSA
PELLA 50219
(41.397058246000029, -92.899725233999959)",63,Marion,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
06/01/2014,,2643,Hy-vee Wine and Spirits / W,2126 KIMBALL AVE,WATERLOO,50701,"2126 KIMBALL AVE
WATERLOO 50701
(42.470915062000074, -92.357030391999956)",7,Black Hawk,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36214,Pinnacle Cinnabon Mini,4,600,5.64,8.46,8,67.68
09/02/2015,,2643,Hy-Vee Wine and Spirits / Waterloo,2126 KIMBALL AVE,WATERLOO,50701,"2126 KIMBALL AVE
WATERLOO 50701
(42.470915062000074, -92.357030391999956)",7,Black Hawk,1062310,SPICED RUM,395,Proximo,46502,Kraken Black Spiced Mini,4,750,10.75,16.13,1,16.13
09/02/2015,,2643,Hy-Vee Wine and Spirits / Waterloo,2126 KIMBALL AVE,WATERLOO,50701,"2126 KIMBALL AVE
WATERLOO 50701
(42.470915062000074, -92.357030391999956)",7,Black Hawk,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,10,378.8
06/01/2014,,2643,Hy-vee Wine and Spirits / W,2126 KIMBALL AVE,WATERLOO,50701,"2126 KIMBALL AVE
WATERLOO 50701
(42.470915062000074, -92.357030391999956)",7,Black Hawk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,1,43.07
06/01/2014,,2643,Hy-vee Wine and Spirits / W,2126 KIMBALL AVE,WATERLOO,50701,"2126 KIMBALL AVE
WATERLOO 50701
(42.470915062000074, -92.357030391999956)",7,Black Hawk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,1,43.07
08/12/2014,,2643,Hy-Vee Wine and Spirits / Waterloo,2126 KIMBALL AVE,WATERLOO,50701,"2126 KIMBALL AVE
WATERLOO 50701
(42.470915062000074, -92.357030391999956)",7,Black Hawk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
07/04/2014,,2643,Hy-Vee Wine and Spirits / Waterloo,2126 KIMBALL AVE,WATERLOO,50701,"2126 KIMBALL AVE
WATERLOO 50701
(42.470915062000074, -92.357030391999956)",7,Black Hawk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
23/09/2014,,2644,Hy-Vee Fort Dodge Wine and Spirits,1511 2ND AVE NORTH,FORT DODGE,50501,"1511 2ND AVE NORTH
FORT DODGE 50501
(42.508267614000033, -94.177530704999981)",94,Webster,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
17/02/2014,,2647,Hy-vee #7 / Cedar Rapids,5050 EDGEWOOD RD,CEDAR RAPIDS,52411,"5050 EDGEWOOD RD
CEDAR RAPIDS 52411
(42.030572198000073, -91.701375558999985)",57,Linn,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36164,Pinnacle Salted Caramel Mini,4,600,5.64,8.46,1,8.46
13/01/2014,,2647,Hy-vee #7 / Cedar Rapids,5050 EDGEWOOD RD,CEDAR RAPIDS,52411,"5050 EDGEWOOD RD
CEDAR RAPIDS 52411
(42.030572198000073, -91.701375558999985)",57,Linn,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36164,Pinnacle Salted Caramel Mini,4,600,5.64,8.46,1,8.46
21/11/2014,,2647,Hy-Vee #7 / Cedar Rapids,5050 EDGEWOOD RD,CEDAR RAPIDS,52411,"5050 EDGEWOOD RD
CEDAR RAPIDS 52411
(42.030572198000073, -91.701375558999985)",57,Linn,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
27/10/2014,,2647,Hy-Vee #7 / Cedar Rapids,5050 EDGEWOOD RD,CEDAR RAPIDS,52411,"5050 EDGEWOOD RD
CEDAR RAPIDS 52411
(42.030572198000073, -91.701375558999985)",57,Linn,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
06/10/2014,,2648,Hy-Vee #4 / WDM,555 S 51ST ST,WEST DES MOINES,50265,"555 S 51ST ST
WEST DES MOINES 50265
(41.560375538000073, -93.772927064999976)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
31/03/2014,,2648,Hy-vee #4 / Wdm,555 S 51ST ST,WEST DES MOINES,50265,"555 S 51ST ST
WEST DES MOINES 50265
(41.560375538000073, -93.772927064999976)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
09/02/2015,,2648,Hy-Vee #4 / WDM,555 S 51ST ST,WEST DES MOINES,50265,"555 S 51ST ST
WEST DES MOINES 50265
(41.560375538000073, -93.772927064999976)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
19/05/2014,,2648,Hy-Vee #4 / WDM,555 S 51ST ST,WEST DES MOINES,50265,"555 S 51ST ST
WEST DES MOINES 50265
(41.560375538000073, -93.772927064999976)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
11/08/2014,,2648,Hy-Vee #4 / WDM,555 S 51ST ST,WEST DES MOINES,50265,"555 S 51ST ST
WEST DES MOINES 50265
(41.560375538000073, -93.772927064999976)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
03/11/2014,,2648,Hy-Vee #4 / WDM,555 S 51ST ST,WEST DES MOINES,50265,"555 S 51ST ST
WEST DES MOINES 50265
(41.560375538000073, -93.772927064999976)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
27/01/2014,,2648,Hy-vee #4 / Wdm,555 S 51ST ST,WEST DES MOINES,50265,"555 S 51ST ST
WEST DES MOINES 50265
(41.560375538000073, -93.772927064999976)",77,Polk,1012210,SINGLE MALT SCOTCH,420,Moet Hennessy USA Inc.,905130,Glenmorangie 10yr,4,1750,39.99,59.99,4,239.96
20/01/2014,,2648,Hy-vee #4 / Wdm,555 S 51ST ST,WEST DES MOINES,50265,"555 S 51ST ST
WEST DES MOINES 50265
(41.560375538000073, -93.772927064999976)",77,Polk,1012210,SINGLE MALT SCOTCH,420,Moet Hennessy USA Inc.,905130,Glenmorangie 10yr,4,1750,39.99,59.99,4,239.96
12/03/2014,,2649,Hy-vee #3 / Dubuque,400 LOCUST ST,DUBUQUE,52001,"400 LOCUST ST
DUBUQUE 52001
(42.497324461000062, -90.666508442999941)",31,Dubuque,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
12/03/2014,,2649,Hy-vee #3 / Dubuque,400 LOCUST ST,DUBUQUE,52001,"400 LOCUST ST
DUBUQUE 52001
(42.497324461000062, -90.666508442999941)",31,Dubuque,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
29/01/2014,,2649,Hy-vee #3 / Dubuque,400 LOCUST ST,DUBUQUE,52001,"400 LOCUST ST
DUBUQUE 52001
(42.497324461000062, -90.666508442999941)",31,Dubuque,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
25/03/2014,,2651,Hy-vee / Waverly,1311 4 STREET SW,WAVERLY,50677,"1311 4 STREET SW
WAVERLY 50677
(42.712328953000053, -92.475453131999984)",9,Bremer,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36214,Pinnacle Cinnabon Mini,4,600,5.64,8.46,1,8.46
09/12/2014,,2651,Hy-Vee / Waverly,1311 4 STREET SW,WAVERLY,50677,"1311 4 STREET SW
WAVERLY 50677
(42.712328953000053, -92.475453131999984)",9,Bremer,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
09/12/2014,,2651,Hy-Vee / Waverly,1311 4 STREET SW,WAVERLY,50677,"1311 4 STREET SW
WAVERLY 50677
(42.712328953000053, -92.475453131999984)",9,Bremer,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,1,43.07
17/02/2014,,2652,Hy-vee Drug Store / Mason,875  4TH ST SW,MASON CITY,50401,"875 4TH ST SW
MASON CITY 50401
(43.148271732000069, -93.214141825999945)",17,Cerro Gordo,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33700,Pinnacle Peachberry Cobbler Mini,4,600,5.64,8.46,4,33.84
10/02/2014,,2652,Hy-vee Drug Store / Mason,875  4TH ST SW,MASON CITY,50401,"875 4TH ST SW
MASON CITY 50401
(43.148271732000069, -93.214141825999945)",17,Cerro Gordo,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33749,Pinnacle Caramel Apple Mini,4,600,5.64,8.46,4,33.84
03/02/2014,,2653,Hy-vee Wine and Spirits / W,1004 W MADISON ST,WASHINGTON,52353,"1004 W MADISON ST
WASHINGTON 52353
(41.296593062000056, -91.704420096999968)",92,Washington,1701100,DECANTERS & SPECIALTY PACKAGES,255,Wilson Daniels Ltd.,2849,Crystal Head Vodka w/2 Shot Glasses,4,750,26.13,39.2,4,156.8
10/03/2014,,2653,Hy-vee Wine and Spirits / W,1004 W MADISON ST,WASHINGTON,52353,"1004 W MADISON ST
WASHINGTON 52353
(41.296593062000056, -91.704420096999968)",92,Washington,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33700,Pinnacle Peachberry Cobbler Mini,4,600,5.64,8.46,1,8.46
31/03/2014,,2653,Hy-vee Wine and Spirits / W,1004 W MADISON ST,WASHINGTON,52353,"1004 W MADISON ST
WASHINGTON 52353
(41.296593062000056, -91.704420096999968)",92,Washington,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33703,Pinnacle Pecan Pie Mini,4,600,5.64,8.46,1,8.46
24/03/2014,,2653,Hy-vee Wine and Spirits / W,1004 W MADISON ST,WASHINGTON,52353,"1004 W MADISON ST
WASHINGTON 52353
(41.296593062000056, -91.704420096999968)",92,Washington,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36014,Pinnacle Peach Mini,4,600,5.64,8.46,1,8.46
24/03/2014,,2653,Hy-vee Wine and Spirits / W,1004 W MADISON ST,WASHINGTON,52353,"1004 W MADISON ST
WASHINGTON 52353
(41.296593062000056, -91.704420096999968)",92,Washington,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36014,Pinnacle Peach Mini,4,600,5.64,8.46,1,8.46
10/03/2014,,2653,Hy-vee Wine and Spirits / W,1004 W MADISON ST,WASHINGTON,52353,"1004 W MADISON ST
WASHINGTON 52353
(41.296593062000056, -91.704420096999968)",92,Washington,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36014,Pinnacle Peach Mini,4,600,5.64,8.46,1,8.46
18/03/2014,,2661,Hy-Vee Food Store / Sheldon,1989 PARK ST,SHELDON,51201,"1989 PARK ST
SHELDON 51201
(43.186058514000081, -95.831460334999974)",71,O'Brien,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,35,Bacardi U.S.A. Inc.,66835,St. Germain Mini,4,600,27.25,40.88,1,40.88
07/11/2014,,2662,Hy-Vee Wine & Spirits / Muscatine,522 MULBERRY SUITE A,MUSCATINE,52761,"522 MULBERRY SUITE A
MUSCATINE 52761
(41.426588705000029, -91.044362903999968)",70,Muscatine,1701100,DECANTERS & SPECIALTY PACKAGES,125,Cedar Ridge VineyardsLLC,4041,Cedar Ridge Brandy 3 Btl Gift Pack,4,1125,43.5,65.25,3,195.75
10/02/2014,,2662,Hy-Vee Wine & Spirits / Muscatine,522 MULBERRY SUITE A,MUSCATINE,52761,"522 MULBERRY SUITE A
MUSCATINE 52761
(41.426588705000029, -91.044362903999968)",70,Muscatine,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33700,Pinnacle Peachberry Cobbler Mini,4,600,5.64,8.46,1,8.46
10/02/2014,,2662,Hy-Vee Wine & Spirits / Muscatine,522 MULBERRY SUITE A,MUSCATINE,52761,"522 MULBERRY SUITE A
MUSCATINE 52761
(41.426588705000029, -91.044362903999968)",70,Muscatine,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33703,Pinnacle Pecan Pie Mini,4,600,5.64,8.46,1,8.46
31/03/2014,,2662,Hy-Vee Wine & Spirits / Muscatine,522 MULBERRY SUITE A,MUSCATINE,52761,"522 MULBERRY SUITE A
MUSCATINE 52761
(41.426588705000029, -91.044362903999968)",70,Muscatine,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,33749,Pinnacle Caramel Apple Mini,4,600,5.64,8.46,1,8.46
24/03/2014,,2662,Hy-Vee Wine & Spirits / Muscatine,522 MULBERRY SUITE A,MUSCATINE,52761,"522 MULBERRY SUITE A
MUSCATINE 52761
(41.426588705000029, -91.044362903999968)",70,Muscatine,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36014,Pinnacle Peach Mini,4,600,5.64,8.46,1,8.46
31/03/2014,,2662,Hy-Vee Wine & Spirits / Muscatine,522 MULBERRY SUITE A,MUSCATINE,52761,"522 MULBERRY SUITE A
MUSCATINE 52761
(41.426588705000029, -91.044362903999968)",70,Muscatine,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36014,Pinnacle Peach Mini,4,600,5.64,8.46,1,8.46
31/03/2014,,2662,Hy-Vee Wine & Spirits / Muscatine,522 MULBERRY SUITE A,MUSCATINE,52761,"522 MULBERRY SUITE A
MUSCATINE 52761
(41.426588705000029, -91.044362903999968)",70,Muscatine,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36014,Pinnacle Peach Mini,4,600,5.64,8.46,1,8.46
31/03/2014,,2662,Hy-Vee Wine & Spirits / Muscatine,522 MULBERRY SUITE A,MUSCATINE,52761,"522 MULBERRY SUITE A
MUSCATINE 52761
(41.426588705000029, -91.044362903999968)",70,Muscatine,1032200,IMPORTED VODKA - MISC,65,Jim Beam Brands,36214,Pinnacle Cinnabon Mini,4,600,5.64,8.46,1,8.46
04/12/2014,,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,"8701 DOUGLAS
URBANDALE 50322
(41.629370499000061, -93.739353576999974)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
17/07/2014,,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,"8701 DOUGLAS
URBANDALE 50322
(41.629370499000061, -93.739353576999974)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68031,Bailey's Original Irish Cream Minis,4,1000,25.25,37.88,1,37.88
11/09/2014,,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,"8701 DOUGLAS
URBANDALE 50322
(41.629370499000061, -93.739353576999974)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
22/01/2015,,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,"8701 DOUGLAS
URBANDALE 50322
(41.629370499000061, -93.739353576999974)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
31/07/2014,,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,"8701 DOUGLAS
URBANDALE 50322
(41.629370499000061, -93.739353576999974)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
30/10/2014,,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,"8701 DOUGLAS
URBANDALE 50322
(41.629370499000061, -93.739353576999974)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
24/04/2014,,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,"8701 DOUGLAS
URBANDALE 50322
(41.629370499000061, -93.739353576999974)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
09/10/2014,,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,"8701 DOUGLAS
URBANDALE 50322
(41.629370499000061, -93.739353576999974)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
29/05/2014,,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,"8701 DOUGLAS
URBANDALE 50322
(41.629370499000061, -93.739353576999974)",77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28
